old_path,new_path,commit SHA,parent commit SHA,commit message,diff_hist,diff_myers,Discrepancy,Category
CHANGELOG.md,CHANGELOG.md,aa5310885e6e822b975f8a16994ecbb32b52a3b9,c7f22db891b2485eae30f17ca7f3f70fb0d3ef2e,Prepare 2.2.0.,"@@ -1,6 +1,12 @@
 Change Log
 ==========
 
+Version 2.2.0 *(2014-02-02)*
+----------------------------
+
+ * New: verbose log level added (`v()`).
+
+
 Version 2.1.0 *(2013-11-21)*
 ----------------------------","@@ -1,6 +1,12 @@
 Change Log
 ==========
 
+Version 2.2.0 *(2014-02-02)*
+----------------------------
+
+ * New: verbose log level added (`v()`).
+
+
 Version 2.1.0 *(2013-11-21)*
 ----------------------------",False,other
README.md,README.md,aa5310885e6e822b975f8a16994ecbb32b52a3b9,c7f22db891b2485eae30f17ca7f3f70fb0d3ef2e,Prepare 2.2.0.,"@@ -37,12 +37,12 @@ Download [the latest JAR][2] or grab via Maven:
 <dependency>
   <groupId>com.jakewharton.timber</groupId>
   <artifactId>timber</artifactId>
-  <version>2.1.0</version>
+  <version>2.2.0</version>
 </dependency>
 ```
 or Gradle:
 ```groovy
-compile 'com.jakewharton.timber:timber:2.1.+'
+compile 'com.jakewharton.timber:timber:2.2.+'
 ```","@@ -37,12 +37,12 @@ Download [the latest JAR][2] or grab via Maven:
 <dependency>
   <groupId>com.jakewharton.timber</groupId>
   <artifactId>timber</artifactId>
-  <version>2.1.0</version>
+  <version>2.2.0</version>
 </dependency>
 ```
 or Gradle:
 ```groovy
-compile 'com.jakewharton.timber:timber:2.1.+'
+compile 'com.jakewharton.timber:timber:2.2.+'
 ```",False,readme
timber/src/main/java/timber/log/Timber.java,timber/src/main/java/timber/log/Timber.java,734d5e289dd34f98db76151941e2fd49d516cf9b,aa5310885e6e822b975f8a16994ecbb32b52a3b9,Make custom tags thread-safe.,"@@ -186,12 +186,12 @@ public final class Timber {
   /** A {@link Tree} for debug builds. Automatically infers the tag from the calling class. */
   public static class DebugTree implements TaggedTree {
     private static final Pattern ANONYMOUS_CLASS = Pattern.compile(""\\$\\d+$"");
-    private String nextTag;
+    private static final ThreadLocal<String> NEXT_TAG = new ThreadLocal<String>();
 
-    private String createTag() {
-      String tag = nextTag;
+    private static String createTag() {
+      String tag = NEXT_TAG.get();
       if (tag != null) {
-        nextTag = null;
+        NEXT_TAG.remove();
         return tag;
       }
 
@@ -244,7 +244,7 @@ public final class Timber {
     }
 
     @Override public void tag(String tag) {
-      nextTag = tag;
+      NEXT_TAG.set(tag);
     }
   }","@@ -186,12 +186,12 @@ public final class Timber {
   /** A {@link Tree} for debug builds. Automatically infers the tag from the calling class. */
   public static class DebugTree implements TaggedTree {
     private static final Pattern ANONYMOUS_CLASS = Pattern.compile(""\\$\\d+$"");
-    private String nextTag;
+    private static final ThreadLocal<String> NEXT_TAG = new ThreadLocal<String>();
 
-    private String createTag() {
-      String tag = nextTag;
+    private static String createTag() {
+      String tag = NEXT_TAG.get();
       if (tag != null) {
-        nextTag = null;
+        NEXT_TAG.remove();
         return tag;
       }
 
@@ -244,7 +244,7 @@ public final class Timber {
     }
 
     @Override public void tag(String tag) {
-      nextTag = tag;
+      NEXT_TAG.set(tag);
     }
   }",False,source
CHANGELOG.md,CHANGELOG.md,a21e6270e1b0ca208dcb84e0c9bb058e5d797ee1,734d5e289dd34f98db76151941e2fd49d516cf9b,Don't forget about our crazy new lint check.,"@@ -5,6 +5,7 @@ Version 2.2.0 *(2014-02-02)*
 ----------------------------
 
  * New: verbose log level added (`v()`).
+ * New: `timber-lint` module adds lint check to ensure you are calling `Timber` and not `Log`.
 
 
 Version 2.1.0 *(2013-11-21)*","@@ -5,6 +5,7 @@ Version 2.2.0 *(2014-02-02)*
 ----------------------------
 
  * New: verbose log level added (`v()`).
+ * New: `timber-lint` module adds lint check to ensure you are calling `Timber` and not `Log`.
 
 
 Version 2.1.0 *(2013-11-21)*",False,other
pom.xml,pom.xml,52657b6deac9af619eda938b1d6d87531790b64a,a21e6270e1b0ca208dcb84e0c9bb058e5d797ee1,[maven-release-plugin] prepare release timber-parent-2.2.0,"@@ -11,7 +11,7 @@
 
   <groupId>com.jakewharton.timber</groupId>
   <artifactId>timber-parent</artifactId>
-  <version>2.1.1-SNAPSHOT</version>
+  <version>2.2.0</version>
   <packaging>pom</packaging>
 
   <name>Timber (Parent)</name>
@@ -42,7 +42,7 @@
     <url>http://github.com/JakeWharton/timber/</url>
     <connection>scm:git:git://github.com/JakeWharton/timber.git</connection>
     <developerConnection>scm:git:ssh://git@github.com/JakeWharton/timber.git</developerConnection>
-    <tag>HEAD</tag>
+    <tag>timber-parent-2.2.0</tag>
   </scm>
 
   <issueManagement>","@@ -11,7 +11,7 @@
 
   <groupId>com.jakewharton.timber</groupId>
   <artifactId>timber-parent</artifactId>
-  <version>2.1.1-SNAPSHOT</version>
+  <version>2.2.0</version>
   <packaging>pom</packaging>
 
   <name>Timber (Parent)</name>
@@ -42,7 +42,7 @@
     <url>http://github.com/JakeWharton/timber/</url>
     <connection>scm:git:git://github.com/JakeWharton/timber.git</connection>
     <developerConnection>scm:git:ssh://git@github.com/JakeWharton/timber.git</developerConnection>
-    <tag>HEAD</tag>
+    <tag>timber-parent-2.2.0</tag>
   </scm>
 
   <issueManagement>",False,other
timber-lint/pom.xml,timber-lint/pom.xml,52657b6deac9af619eda938b1d6d87531790b64a,a21e6270e1b0ca208dcb84e0c9bb058e5d797ee1,[maven-release-plugin] prepare release timber-parent-2.2.0,"@@ -1,14 +1,12 @@
 <?xml version=""1.0"" encoding=""UTF-8""?>
 
-<project xmlns=""http://maven.apache.org/POM/4.0.0""
-         xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""
-         xsi:schemaLocation=""http://maven.apache.org/POM/4.0.0 http://maven.apache.org/maven-v4_0_0.xsd"">
+<project xmlns=""http://maven.apache.org/POM/4.0.0"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://maven.apache.org/POM/4.0.0 http://maven.apache.org/maven-v4_0_0.xsd"">
   <modelVersion>4.0.0</modelVersion>
 
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.1.1-SNAPSHOT</version>
+    <version>2.2.0</version>
   </parent>
 
   <artifactId>timber-lint</artifactId>","@@ -1,14 +1,12 @@
 <?xml version=""1.0"" encoding=""UTF-8""?>
 
-<project xmlns=""http://maven.apache.org/POM/4.0.0""
-         xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""
-         xsi:schemaLocation=""http://maven.apache.org/POM/4.0.0 http://maven.apache.org/maven-v4_0_0.xsd"">
+<project xmlns=""http://maven.apache.org/POM/4.0.0"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://maven.apache.org/POM/4.0.0 http://maven.apache.org/maven-v4_0_0.xsd"">
   <modelVersion>4.0.0</modelVersion>
 
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.1.1-SNAPSHOT</version>
+    <version>2.2.0</version>
   </parent>
 
   <artifactId>timber-lint</artifactId>",False,other
timber-sample/pom.xml,timber-sample/pom.xml,52657b6deac9af619eda938b1d6d87531790b64a,a21e6270e1b0ca208dcb84e0c9bb058e5d797ee1,[maven-release-plugin] prepare release timber-parent-2.2.0,"@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.1.1-SNAPSHOT</version>
+    <version>2.2.0</version>
   </parent>
 
   <artifactId>timber-sample</artifactId>","@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.1.1-SNAPSHOT</version>
+    <version>2.2.0</version>
   </parent>
 
   <artifactId>timber-sample</artifactId>",False,other
timber/pom.xml,timber/pom.xml,52657b6deac9af619eda938b1d6d87531790b64a,a21e6270e1b0ca208dcb84e0c9bb058e5d797ee1,[maven-release-plugin] prepare release timber-parent-2.2.0,"@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.1.1-SNAPSHOT</version>
+    <version>2.2.0</version>
   </parent>
 
   <artifactId>timber</artifactId>","@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.1.1-SNAPSHOT</version>
+    <version>2.2.0</version>
   </parent>
 
   <artifactId>timber</artifactId>",False,other
pom.xml,pom.xml,fa88ee32662cf363574e651553abdc6127b99bae,52657b6deac9af619eda938b1d6d87531790b64a,[maven-release-plugin] prepare for next development iteration,"@@ -11,7 +11,7 @@
 
   <groupId>com.jakewharton.timber</groupId>
   <artifactId>timber-parent</artifactId>
-  <version>2.2.0</version>
+  <version>2.2.1-SNAPSHOT</version>
   <packaging>pom</packaging>
 
   <name>Timber (Parent)</name>
@@ -42,7 +42,7 @@
     <url>http://github.com/JakeWharton/timber/</url>
     <connection>scm:git:git://github.com/JakeWharton/timber.git</connection>
     <developerConnection>scm:git:ssh://git@github.com/JakeWharton/timber.git</developerConnection>
-    <tag>timber-parent-2.2.0</tag>
+    <tag>HEAD</tag>
   </scm>
 
   <issueManagement>","@@ -11,7 +11,7 @@
 
   <groupId>com.jakewharton.timber</groupId>
   <artifactId>timber-parent</artifactId>
-  <version>2.2.0</version>
+  <version>2.2.1-SNAPSHOT</version>
   <packaging>pom</packaging>
 
   <name>Timber (Parent)</name>
@@ -42,7 +42,7 @@
     <url>http://github.com/JakeWharton/timber/</url>
     <connection>scm:git:git://github.com/JakeWharton/timber.git</connection>
     <developerConnection>scm:git:ssh://git@github.com/JakeWharton/timber.git</developerConnection>
-    <tag>timber-parent-2.2.0</tag>
+    <tag>HEAD</tag>
   </scm>
 
   <issueManagement>",False,other
timber-lint/pom.xml,timber-lint/pom.xml,fa88ee32662cf363574e651553abdc6127b99bae,52657b6deac9af619eda938b1d6d87531790b64a,[maven-release-plugin] prepare for next development iteration,"@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.2.0</version>
+    <version>2.2.1-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber-lint</artifactId>","@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.2.0</version>
+    <version>2.2.1-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber-lint</artifactId>",False,other
timber-sample/pom.xml,timber-sample/pom.xml,fa88ee32662cf363574e651553abdc6127b99bae,52657b6deac9af619eda938b1d6d87531790b64a,[maven-release-plugin] prepare for next development iteration,"@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.2.0</version>
+    <version>2.2.1-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber-sample</artifactId>","@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.2.0</version>
+    <version>2.2.1-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber-sample</artifactId>",False,other
timber/pom.xml,timber/pom.xml,fa88ee32662cf363574e651553abdc6127b99bae,52657b6deac9af619eda938b1d6d87531790b64a,[maven-release-plugin] prepare for next development iteration,"@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.2.0</version>
+    <version>2.2.1-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber</artifactId>","@@ -6,7 +6,7 @@
   <parent>
     <groupId>com.jakewharton.timber</groupId>
     <artifactId>timber-parent</artifactId>
-    <version>2.2.0</version>
+    <version>2.2.1-SNAPSHOT</version>
   </parent>
 
   <artifactId>timber</artifactId>",False,other
CHANGELOG.md,CHANGELOG.md,da4080584784c06326ecf3858b9eaf150c387b40,fa88ee32662cf363574e651553abdc6127b99bae,Mention tag thread-safety.,"@@ -6,6 +6,7 @@ Version 2.2.0 *(2014-02-02)*
 
  * New: verbose log level added (`v()`).
  * New: `timber-lint` module adds lint check to ensure you are calling `Timber` and not `Log`.
+ * Fix: Specifying custom tags is now thread-safe.
 
 
 Version 2.1.0 *(2013-11-21)*","@@ -6,6 +6,7 @@ Version 2.2.0 *(2014-02-02)*
 
  * New: verbose log level added (`v()`).
  * New: `timber-lint` module adds lint check to ensure you are calling `Timber` and not `Log`.
+ * Fix: Specifying custom tags is now thread-safe.
 
 
 Version 2.1.0 *(2013-11-21)*",False,other
timber/src/main/java/timber/log/Timber.java,timber/src/main/java/timber/log/Timber.java,fabd9c1be8000ea61a1ed9cf1462684e927528e2,da4080584784c06326ecf3858b9eaf150c387b40,"If no varargs are supplied in DebugTree, treat it as a request to log the string without formatting","@@ -203,12 +203,17 @@ public final class Timber {
       return tag.substring(tag.lastIndexOf('.') + 1);
     }
 
+    /** If no varargs are supplied, treat it as a request to log the string without formatting */
+    private static String formatString(String message, Object... args) {
+      return args.length == 0 ? message : String.format(message, args);
+    }
+
     @Override public void v(String message, Object... args) {
-      Log.v(createTag(), String.format(message, args));
+      Log.v(createTag(), formatString(message, args));
     }
 
     @Override public void v(Throwable t, String message, Object... args) {
-      Log.v(createTag(), String.format(message, args), t);
+      Log.v(createTag(), formatString(message, args), t);
     }
 
     @Override public void d(String message, Object... args) {
@@ -216,31 +221,31 @@ public final class Timber {
     }
 
     @Override public void d(Throwable t, String message, Object... args) {
-      Log.d(createTag(), String.format(message, args), t);
+      Log.d(createTag(), formatString(message, args), t);
     }
 
     @Override public void i(String message, Object... args) {
-      Log.i(createTag(), String.format(message, args));
+      Log.i(createTag(), formatString(message, args));
     }
 
     @Override public void i(Throwable t, String message, Object... args) {
-      Log.i(createTag(), String.format(message, args), t);
+      Log.i(createTag(), formatString(message, args), t);
     }
 
     @Override public void w(String message, Object... args) {
-      Log.w(createTag(), String.format(message, args));
+      Log.w(createTag(), formatString(message, args));
     }
 
     @Override public void w(Throwable t, String message, Object... args) {
-      Log.w(createTag(), String.format(message, args), t);
+      Log.w(createTag(), formatString(message, args), t);
     }
 
     @Override public void e(String message, Object... args) {
-      Log.e(createTag(), String.format(message, args));
+      Log.e(createTag(), formatString(message, args));
     }
 
     @Override public void e(Throwable t, String message, Object... args) {
-      Log.e(createTag(), String.format(message, args), t);
+      Log.e(createTag(), formatString(message, args), t);
     }
 
     @Override public void tag(String tag) {","@@ -203,12 +203,17 @@ public final class Timber {
       return tag.substring(tag.lastIndexOf('.') + 1);
     }
 
+    /** If no varargs are supplied, treat it as a request to log the string without formatting */
+    private static String formatString(String message, Object... args) {
+      return args.length == 0 ? message : String.format(message, args);
+    }
+
     @Override public void v(String message, Object... args) {
-      Log.v(createTag(), String.format(message, args));
+      Log.v(createTag(), formatString(message, args));
     }
 
     @Override public void v(Throwable t, String message, Object... args) {
-      Log.v(createTag(), String.format(message, args), t);
+      Log.v(createTag(), formatString(message, args), t);
     }
 
     @Override public void d(String message, Object... args) {
@@ -216,31 +221,31 @@ public final class Timber {
     }
 
     @Override public void d(Throwable t, String message, Object... args) {
-      Log.d(createTag(), String.format(message, args), t);
+      Log.d(createTag(), formatString(message, args), t);
     }
 
     @Override public void i(String message, Object... args) {
-      Log.i(createTag(), String.format(message, args));
+      Log.i(createTag(), formatString(message, args));
     }
 
     @Override public void i(Throwable t, String message, Object... args) {
-      Log.i(createTag(), String.format(message, args), t);
+      Log.i(createTag(), formatString(message, args), t);
     }
 
     @Override public void w(String message, Object... args) {
-      Log.w(createTag(), String.format(message, args));
+      Log.w(createTag(), formatString(message, args));
     }
 
     @Override public void w(Throwable t, String message, Object... args) {
-      Log.w(createTag(), String.format(message, args), t);
+      Log.w(createTag(), formatString(message, args), t);
     }
 
     @Override public void e(String message, Object... args) {
-      Log.e(createTag(), String.format(message, args));
+      Log.e(createTag(), formatString(message, args));
     }
 
     @Override public void e(Throwable t, String message, Object... args) {
-      Log.e(createTag(), String.format(message, args), t);
+      Log.e(createTag(), formatString(message, args), t);
     }
 
     @Override public void tag(String tag) {",False,source
